ADT_ARRIVAL_DATE,ADT_HOUR,ACUITY,SEASON,WEEKDAY,numPt
2018-04-17T00:00:00Z,19,Low,Medium,Tue/Sat,9
2018-04-17T00:00:00Z,19,High,Medium,Tue/Sat,8
2018-04-17T00:00:00Z,20,Low,Medium,Tue/Sat,8
2018-04-17T00:00:00Z,20,High,Medium,Tue/Sat,11
2018-04-17T00:00:00Z,21,Low,Medium,Tue/Sat,9
2018-04-17T00:00:00Z,21,High,Medium,Tue/Sat,5
2018-04-17T00:00:00Z,22,Low,Medium,Tue/Sat,8
2018-04-17T00:00:00Z,22,High,Medium,Tue/Sat,7
2018-04-17T00:00:00Z,23,Low,Medium,Tue/Sat,9
2018-04-17T00:00:00Z,23,High,Medium,Tue/Sat,5
2018-04-18T00:00:00Z,0,Low,Medium,Tue/Sat,4
2018-04-18T00:00:00Z,0,High,Medium,Tue/Sat,4
2018-04-18T00:00:00Z,1,Low,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,1,High,Medium,Tue/Sat,1
2018-04-18T00:00:00Z,2,Low,Medium,Tue/Sat,1
2018-04-18T00:00:00Z,2,High,Medium,Tue/Sat,1
2018-04-18T00:00:00Z,3,Low,Medium,Tue/Sat,3
2018-04-18T00:00:00Z,3,High,Medium,Tue/Sat,1
2018-04-18T00:00:00Z,4,Low,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,5,Low,Medium,Tue/Sat,1
2018-04-18T00:00:00Z,6,Low,Medium,Tue/Sat,3
2018-04-18T00:00:00Z,6,High,Medium,Tue/Sat,1
2018-04-18T00:00:00Z,7,Low,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,7,High,Medium,Tue/Sat,3
2018-04-18T00:00:00Z,8,Low,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,8,High,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,9,Low,Medium,Tue/Sat,7
2018-04-18T00:00:00Z,9,High,Medium,Tue/Sat,10
2018-04-18T00:00:00Z,10,Low,Medium,Tue/Sat,3
2018-04-18T00:00:00Z,10,High,Medium,Tue/Sat,7
2018-04-18T00:00:00Z,11,Low,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,11,High,Medium,Tue/Sat,9
2018-04-18T00:00:00Z,12,Low,Medium,Tue/Sat,5
2018-04-18T00:00:00Z,12,High,Medium,Tue/Sat,7
2018-04-18T00:00:00Z,13,Low,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,13,High,Medium,Tue/Sat,10
2018-04-18T00:00:00Z,14,Low,Medium,Tue/Sat,9
2018-04-18T00:00:00Z,14,High,Medium,Tue/Sat,4
2018-04-18T00:00:00Z,15,Low,Medium,Tue/Sat,3
2018-04-18T00:00:00Z,15,High,Medium,Tue/Sat,6
2018-04-18T00:00:00Z,16,Low,Medium,Tue/Sat,3
2018-04-18T00:00:00Z,16,High,Medium,Tue/Sat,7
2018-04-18T00:00:00Z,17,Low,Medium,Tue/Sat,10
2018-04-18T00:00:00Z,17,High,Medium,Tue/Sat,9
2018-04-18T00:00:00Z,18,Low,Medium,Tue/Sat,6
2018-04-18T00:00:00Z,18,High,Medium,Tue/Sat,11
2018-04-18T00:00:00Z,19,Low,Medium,Tue/Sat,6
2018-04-18T00:00:00Z,19,High,Medium,Tue/Sat,10
2018-04-18T00:00:00Z,20,Low,Medium,Tue/Sat,2
2018-04-18T00:00:00Z,20,High,Medium,Tue/Sat,10
2018-04-18T00:00:00Z,21,Low,Medium,Tue/Sat,5
2018-04-18T00:00:00Z,21,High,Medium,Tue/Sat,10
2018-04-18T00:00:00Z,22,Low,Medium,Tue/Sat,6
2018-04-18T00:00:00Z,22,High,Medium,Tue/Sat,7
2018-04-18T00:00:00Z,23,Low,Medium,Tue/Sat,4
2018-04-18T00:00:00Z,23,High,Medium,Tue/Sat,12
2018-04-19T00:00:00Z,0,Low,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,1,Low,Medium,Tue/Sat,3
2018-04-19T00:00:00Z,1,High,Medium,Tue/Sat,2
2018-04-19T00:00:00Z,2,High,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,3,High,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,4,High,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,5,Low,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,6,Low,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,7,Low,Medium,Tue/Sat,2
2018-04-19T00:00:00Z,7,High,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,8,Low,Medium,Tue/Sat,1
2018-04-19T00:00:00Z,8,High,Medium,Tue/Sat,9
2018-04-19T00:00:00Z,9,Low,Medium,Tue/Sat,10
2018-04-19T00:00:00Z,9,High,Medium,Tue/Sat,5
2018-04-19T00:00:00Z,10,Low,Medium,Tue/Sat,4
2018-04-19T00:00:00Z,10,High,Medium,Tue/Sat,4
2018-04-19T00:00:00Z,11,Low,Medium,Tue/Sat,8
2018-04-19T00:00:00Z,11,High,Medium,Tue/Sat,7
2018-04-19T00:00:00Z,12,Low,Medium,Tue/Sat,6
2018-04-19T00:00:00Z,12,High,Medium,Tue/Sat,8
2018-04-19T00:00:00Z,13,Low,Medium,Tue/Sat,6
2018-04-19T00:00:00Z,13,High,Medium,Tue/Sat,11
2018-04-19T00:00:00Z,14,Low,Medium,Tue/Sat,8
2018-04-19T00:00:00Z,14,High,Medium,Tue/Sat,7
2018-04-19T00:00:00Z,15,Low,Medium,Tue/Sat,6
2018-04-19T00:00:00Z,15,High,Medium,Tue/Sat,4
2018-04-19T00:00:00Z,16,Low,Medium,Tue/Sat,5
2018-04-19T00:00:00Z,16,High,Medium,Tue/Sat,7
2018-04-19T00:00:00Z,17,Low,Medium,Tue/Sat,3
2018-04-19T00:00:00Z,17,High,Medium,Tue/Sat,9
2018-04-19T00:00:00Z,18,Low,Medium,Tue/Sat,9
2018-04-19T00:00:00Z,18,High,Medium,Tue/Sat,9
2018-04-19T00:00:00Z,19,Low,Medium,Tue/Sat,12
2018-04-19T00:00:00Z,19,High,Medium,Tue/Sat,9
2018-04-19T00:00:00Z,20,Low,Medium,Tue/Sat,11
2018-04-19T00:00:00Z,20,High,Medium,Tue/Sat,5
2018-04-19T00:00:00Z,21,Low,Medium,Tue/Sat,4
2018-04-19T00:00:00Z,21,High,Medium,Tue/Sat,6
2018-04-19T00:00:00Z,22,Low,Medium,Tue/Sat,6
2018-04-19T00:00:00Z,22,High,Medium,Tue/Sat,11
2018-04-19T00:00:00Z,23,Low,Medium,Tue/Sat,6
2018-04-19T00:00:00Z,23,High,Medium,Tue/Sat,7
2018-04-20T00:00:00Z,0,Low,Medium,Tue/Sat,2
2018-04-20T00:00:00Z,0,High,Medium,Tue/Sat,2
2018-04-20T00:00:00Z,1,Low,Medium,Tue/Sat,5
2018-04-20T00:00:00Z,1,High,Medium,Tue/Sat,1
2018-04-20T00:00:00Z,2,Low,Medium,Tue/Sat,1
2018-04-20T00:00:00Z,2,High,Medium,Tue/Sat,3
2018-04-20T00:00:00Z,3,Low,Medium,Tue/Sat,4
2018-04-20T00:00:00Z,3,High,Medium,Tue/Sat,2
2018-04-20T00:00:00Z,4,Low,Medium,Tue/Sat,2
2018-04-20T00:00:00Z,7,Low,Medium,Tue/Sat,1
2018-04-20T00:00:00Z,8,High,Medium,Tue/Sat,5
2018-04-20T00:00:00Z,9,Low,Medium,Tue/Sat,9
2018-04-20T00:00:00Z,9,High,Medium,Tue/Sat,1
2018-04-20T00:00:00Z,10,Low,Medium,Tue/Sat,7
2018-04-20T00:00:00Z,10,High,Medium,Tue/Sat,6
2018-04-20T00:00:00Z,11,Low,Medium,Tue/Sat,8
2018-04-20T00:00:00Z,11,High,Medium,Tue/Sat,7
2018-04-20T00:00:00Z,12,Low,Medium,Tue/Sat,2
2018-04-20T00:00:00Z,12,High,Medium,Tue/Sat,2
2018-04-20T00:00:00Z,13,Low,Medium,Tue/Sat,4
2018-04-20T00:00:00Z,13,High,Medium,Tue/Sat,8
2018-04-20T00:00:00Z,14,Low,Medium,Tue/Sat,7
2018-04-20T00:00:00Z,14,High,Medium,Tue/Sat,5
2018-04-20T00:00:00Z,15,Low,Medium,Tue/Sat,4
2018-04-20T00:00:00Z,15,High,Medium,Tue/Sat,8
2018-04-20T00:00:00Z,16,Low,Medium,Tue/Sat,7
2018-04-20T00:00:00Z,16,High,Medium,Tue/Sat,8
2018-04-20T00:00:00Z,17,Low,Medium,Tue/Sat,10
2018-04-20T00:00:00Z,17,High,Medium,Tue/Sat,10
2018-04-20T00:00:00Z,18,Low,Medium,Tue/Sat,11
2018-04-20T00:00:00Z,18,High,Medium,Tue/Sat,8
2018-04-20T00:00:00Z,19,Low,Medium,Tue/Sat,15
2018-04-20T00:00:00Z,19,High,Medium,Tue/Sat,5
2018-04-20T00:00:00Z,20,Low,Medium,Tue/Sat,4
2018-04-20T00:00:00Z,20,High,Medium,Tue/Sat,8
2018-04-20T00:00:00Z,21,Low,Medium,Tue/Sat,3
2018-04-20T00:00:00Z,21,High,Medium,Tue/Sat,9
2018-04-20T00:00:00Z,22,Low,Medium,Tue/Sat,5
2018-04-20T00:00:00Z,22,High,Medium,Tue/Sat,9
2018-04-20T00:00:00Z,23,Low,Medium,Tue/Sat,7
2018-04-20T00:00:00Z,23,High,Medium,Tue/Sat,4
2018-04-21T00:00:00Z,0,Low,Medium,Mon/Sun,4
2018-04-21T00:00:00Z,0,High,Medium,Mon/Sun,6
2018-04-21T00:00:00Z,1,High,Medium,Mon/Sun,5
2018-04-21T00:00:00Z,2,Low,Medium,Mon/Sun,3
2018-04-21T00:00:00Z,2,High,Medium,Mon/Sun,2
2018-04-21T00:00:00Z,3,Low,Medium,Mon/Sun,2
2018-04-21T00:00:00Z,3,High,Medium,Mon/Sun,1
2018-04-21T00:00:00Z,4,High,Medium,Mon/Sun,2
2018-04-21T00:00:00Z,5,Low,Medium,Mon/Sun,2
2018-04-21T00:00:00Z,6,Low,Medium,Mon/Sun,3
2018-04-21T00:00:00Z,7,Low,Medium,Mon/Sun,3
2018-04-21T00:00:00Z,7,High,Medium,Mon/Sun,1
2018-04-21T00:00:00Z,8,Low,Medium,Mon/Sun,7
2018-04-21T00:00:00Z,9,Low,Medium,Mon/Sun,4
2018-04-21T00:00:00Z,9,High,Medium,Mon/Sun,7
2018-04-21T00:00:00Z,10,Low,Medium,Mon/Sun,9
2018-04-21T00:00:00Z,10,High,Medium,Mon/Sun,2
2018-04-21T00:00:00Z,11,Low,Medium,Mon/Sun,6
2018-04-21T00:00:00Z,11,High,Medium,Mon/Sun,8
2018-04-21T00:00:00Z,12,Low,Medium,Mon/Sun,7
2018-04-21T00:00:00Z,12,High,Medium,Mon/Sun,5
2018-04-21T00:00:00Z,13,Low,Medium,Mon/Sun,3
2018-04-21T00:00:00Z,13,High,Medium,Mon/Sun,10
2018-04-21T00:00:00Z,14,Low,Medium,Mon/Sun,9
2018-04-21T00:00:00Z,14,High,Medium,Mon/Sun,6
2018-04-21T00:00:00Z,15,Low,Medium,Mon/Sun,7
2018-04-21T00:00:00Z,15,High,Medium,Mon/Sun,5
2018-04-21T00:00:00Z,16,Low,Medium,Mon/Sun,3
2018-04-21T00:00:00Z,16,High,Medium,Mon/Sun,8
2018-04-21T00:00:00Z,17,Low,Medium,Mon/Sun,7
2018-04-21T00:00:00Z,17,High,Medium,Mon/Sun,5
2018-04-21T00:00:00Z,18,Low,Medium,Mon/Sun,12
2018-04-21T00:00:00Z,18,High,Medium,Mon/Sun,5
2018-04-21T00:00:00Z,19,Low,Medium,Mon/Sun,13
2018-04-21T00:00:00Z,19,High,Medium,Mon/Sun,8
2018-04-21T00:00:00Z,20,Low,Medium,Mon/Sun,11
2018-04-21T00:00:00Z,20,High,Medium,Mon/Sun,12
2018-04-21T00:00:00Z,21,Low,Medium,Mon/Sun,8
2018-04-21T00:00:00Z,21,High,Medium,Mon/Sun,8
2018-04-21T00:00:00Z,22,Low,Medium,Mon/Sun,12
2018-04-21T00:00:00Z,22,High,Medium,Mon/Sun,10
2018-04-21T00:00:00Z,23,Low,Medium,Mon/Sun,9
2018-04-21T00:00:00Z,23,High,Medium,Mon/Sun,2
2018-04-22T00:00:00Z,0,Low,Medium,Mon/Sun,7
2018-04-22T00:00:00Z,0,High,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,1,Low,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,1,High,Medium,Mon/Sun,4
2018-04-22T00:00:00Z,2,High,Medium,Mon/Sun,2
2018-04-22T00:00:00Z,3,Low,Medium,Mon/Sun,1
2018-04-22T00:00:00Z,3,High,Medium,Mon/Sun,1
2018-04-22T00:00:00Z,4,Low,Medium,Mon/Sun,2
2018-04-22T00:00:00Z,4,High,Medium,Mon/Sun,2
2018-04-22T00:00:00Z,5,Low,Medium,Mon/Sun,1
2018-04-22T00:00:00Z,5,High,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,6,Low,Medium,Mon/Sun,1
2018-04-22T00:00:00Z,7,Low,Medium,Mon/Sun,4
2018-04-22T00:00:00Z,8,Low,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,8,High,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,9,Low,Medium,Mon/Sun,9
2018-04-22T00:00:00Z,9,High,Medium,Mon/Sun,2
2018-04-22T00:00:00Z,10,Low,Medium,Mon/Sun,8
2018-04-22T00:00:00Z,10,High,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,11,Low,Medium,Mon/Sun,6
2018-04-22T00:00:00Z,11,High,Medium,Mon/Sun,6
2018-04-22T00:00:00Z,12,Low,Medium,Mon/Sun,5
2018-04-22T00:00:00Z,12,High,Medium,Mon/Sun,6
2018-04-22T00:00:00Z,13,Low,Medium,Mon/Sun,10
2018-04-22T00:00:00Z,13,High,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,14,Low,Medium,Mon/Sun,8
2018-04-22T00:00:00Z,14,High,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,15,Low,Medium,Mon/Sun,17
2018-04-22T00:00:00Z,15,High,Medium,Mon/Sun,3
2018-04-22T00:00:00Z,16,Low,Medium,Mon/Sun,10
2018-04-22T00:00:00Z,16,High,Medium,Mon/Sun,8
2018-04-22T00:00:00Z,17,Low,Medium,Mon/Sun,16
2018-04-22T00:00:00Z,17,High,Medium,Mon/Sun,7
2018-04-22T00:00:00Z,18,Low,Medium,Mon/Sun,11
2018-04-22T00:00:00Z,18,High,Medium,Mon/Sun,13
2018-04-22T00:00:00Z,19,Low,Medium,Mon/Sun,9
2018-04-22T00:00:00Z,19,High,Medium,Mon/Sun,12
2018-04-22T00:00:00Z,20,Low,Medium,Mon/Sun,12
2018-04-22T00:00:00Z,20,High,Medium,Mon/Sun,9
2018-04-22T00:00:00Z,21,Low,Medium,Mon/Sun,10
2018-04-22T00:00:00Z,21,High,Medium,Mon/Sun,8
2018-04-22T00:00:00Z,22,Low,Medium,Mon/Sun,4
2018-04-22T00:00:00Z,22,High,Medium,Mon/Sun,5
2018-04-22T00:00:00Z,23,Low,Medium,Mon/Sun,4
2018-04-22T00:00:00Z,23,High,Medium,Mon/Sun,6
2018-04-23T00:00:00Z,0,Low,Medium,Tue/Sat,7
2018-04-23T00:00:00Z,0,High,Medium,Tue/Sat,5
2018-04-23T00:00:00Z,1,High,Medium,Tue/Sat,3
2018-04-23T00:00:00Z,2,Low,Medium,Tue/Sat,2
2018-04-23T00:00:00Z,2,High,Medium,Tue/Sat,1
2018-04-23T00:00:00Z,3,Low,Medium,Tue/Sat,2
2018-04-23T00:00:00Z,4,High,Medium,Tue/Sat,2
2018-04-23T00:00:00Z,5,Low,Medium,Tue/Sat,2
2018-04-23T00:00:00Z,5,High,Medium,Tue/Sat,2
2018-04-23T00:00:00Z,6,Low,Medium,Tue/Sat,1
2018-04-23T00:00:00Z,7,Low,Medium,Tue/Sat,3
2018-04-23T00:00:00Z,7,High,Medium,Tue/Sat,3
2018-04-23T00:00:00Z,8,Low,Medium,Tue/Sat,9
2018-04-23T00:00:00Z,8,High,Medium,Tue/Sat,7
2018-04-23T00:00:00Z,9,Low,Medium,Tue/Sat,5
2018-04-23T00:00:00Z,9,High,Medium,Tue/Sat,4
2018-04-23T00:00:00Z,10,Low,Medium,Tue/Sat,4
2018-04-23T00:00:00Z,10,High,Medium,Tue/Sat,8
2018-04-23T00:00:00Z,11,Low,Medium,Tue/Sat,8
2018-04-23T00:00:00Z,11,High,Medium,Tue/Sat,7
2018-04-23T00:00:00Z,12,Low,Medium,Tue/Sat,6
2018-04-23T00:00:00Z,12,High,Medium,Tue/Sat,8
2018-04-23T00:00:00Z,13,Low,Medium,Tue/Sat,7
2018-04-23T00:00:00Z,13,High,Medium,Tue/Sat,7
2018-04-23T00:00:00Z,14,Low,Medium,Tue/Sat,12
2018-04-23T00:00:00Z,14,High,Medium,Tue/Sat,10
2018-04-23T00:00:00Z,15,Low,Medium,Tue/Sat,6
2018-04-23T00:00:00Z,15,High,Medium,Tue/Sat,8
2018-04-23T00:00:00Z,16,Low,Medium,Tue/Sat,6
2018-04-23T00:00:00Z,16,High,Medium,Tue/Sat,6
2018-04-23T00:00:00Z,17,Low,Medium,Tue/Sat,9
2018-04-23T00:00:00Z,17,High,Medium,Tue/Sat,8
2018-04-23T00:00:00Z,18,Low,Medium,Tue/Sat,7
2018-04-23T00:00:00Z,18,High,Medium,Tue/Sat,5
2018-04-23T00:00:00Z,19,Low,Medium,Tue/Sat,10
2018-04-23T00:00:00Z,19,High,Medium,Tue/Sat,13
2018-04-23T00:00:00Z,20,Low,Medium,Tue/Sat,8
2018-04-23T00:00:00Z,20,High,Medium,Tue/Sat,16
2018-04-23T00:00:00Z,21,Low,Medium,Tue/Sat,6
2018-04-23T00:00:00Z,21,High,Medium,Tue/Sat,8
2018-04-23T00:00:00Z,22,Low,Medium,Tue/Sat,6
2018-04-23T00:00:00Z,22,High,Medium,Tue/Sat,7
2018-04-23T00:00:00Z,23,Low,Medium,Tue/Sat,6
2018-04-23T00:00:00Z,23,High,Medium,Tue/Sat,3
2018-04-24T00:00:00Z,0,Low,Medium,Tue/Sat,1
2018-04-24T00:00:00Z,0,High,Medium,Tue/Sat,4
2018-04-24T00:00:00Z,1,Low,Medium,Tue/Sat,2
2018-04-24T00:00:00Z,1,High,Medium,Tue/Sat,1
2018-04-24T00:00:00Z,2,Low,Medium,Tue/Sat,2
2018-04-24T00:00:00Z,2,High,Medium,Tue/Sat,1
2018-04-24T00:00:00Z,3,High,Medium,Tue/Sat,1
2018-04-24T00:00:00Z,4,Low,Medium,Tue/Sat,2
2018-04-24T00:00:00Z,5,Low,Medium,Tue/Sat,5
2018-04-24T00:00:00Z,5,High,Medium,Tue/Sat,1
2018-04-24T00:00:00Z,6,Low,Medium,Tue/Sat,4
2018-04-24T00:00:00Z,6,High,Medium,Tue/Sat,3
2018-04-24T00:00:00Z,7,High,Medium,Tue/Sat,3
2018-04-24T00:00:00Z,8,Low,Medium,Tue/Sat,6
2018-04-24T00:00:00Z,8,High,Medium,Tue/Sat,1
2018-04-24T00:00:00Z,9,Low,Medium,Tue/Sat,6
2018-04-24T00:00:00Z,9,High,Medium,Tue/Sat,6
2018-04-24T00:00:00Z,10,Low,Medium,Tue/Sat,6
2018-04-24T00:00:00Z,10,High,Medium,Tue/Sat,9
2018-04-24T00:00:00Z,11,Low,Medium,Tue/Sat,6
2018-04-24T00:00:00Z,11,High,Medium,Tue/Sat,6
2018-04-24T00:00:00Z,12,Low,Medium,Tue/Sat,4
2018-04-24T00:00:00Z,12,High,Medium,Tue/Sat,11
2018-04-24T00:00:00Z,13,Low,Medium,Tue/Sat,5
2018-04-24T00:00:00Z,13,High,Medium,Tue/Sat,10
2018-04-24T00:00:00Z,14,Low,Medium,Tue/Sat,10
2018-04-24T00:00:00Z,14,High,Medium,Tue/Sat,7
2018-04-24T00:00:00Z,15,Low,Medium,Tue/Sat,9
2018-04-24T00:00:00Z,15,High,Medium,Tue/Sat,9
2018-04-24T00:00:00Z,16,Low,Medium,Tue/Sat,9
2018-04-24T00:00:00Z,16,High,Medium,Tue/Sat,7
2018-04-24T00:00:00Z,17,Low,Medium,Tue/Sat,10
2018-04-24T00:00:00Z,17,High,Medium,Tue/Sat,7
2018-04-24T00:00:00Z,18,Low,Medium,Tue/Sat,13
2018-04-24T00:00:00Z,18,High,Medium,Tue/Sat,12
2018-04-24T00:00:00Z,19,Low,Medium,Tue/Sat,8
2018-04-24T00:00:00Z,19,High,Medium,Tue/Sat,9
2018-04-24T00:00:00Z,20,Low,Medium,Tue/Sat,16
2018-04-24T00:00:00Z,20,High,Medium,Tue/Sat,7
2018-04-24T00:00:00Z,21,Low,Medium,Tue/Sat,11
2018-04-24T00:00:00Z,21,High,Medium,Tue/Sat,7
2018-04-24T00:00:00Z,22,Low,Medium,Tue/Sat,9
2018-04-24T00:00:00Z,22,High,Medium,Tue/Sat,11
2018-04-24T00:00:00Z,23,Low,Medium,Tue/Sat,3
2018-04-24T00:00:00Z,23,High,Medium,Tue/Sat,8
2018-04-25T00:00:00Z,0,Low,Medium,Tue/Sat,3
2018-04-25T00:00:00Z,0,High,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,1,Low,Medium,Tue/Sat,1
2018-04-25T00:00:00Z,1,High,Medium,Tue/Sat,1
2018-04-25T00:00:00Z,2,Low,Medium,Tue/Sat,1
2018-04-25T00:00:00Z,2,High,Medium,Tue/Sat,2
2018-04-25T00:00:00Z,3,Low,Medium,Tue/Sat,2
2018-04-25T00:00:00Z,3,High,Medium,Tue/Sat,1
2018-04-25T00:00:00Z,4,Low,Medium,Tue/Sat,2
2018-04-25T00:00:00Z,4,High,Medium,Tue/Sat,1
2018-04-25T00:00:00Z,5,Low,Medium,Tue/Sat,2
2018-04-25T00:00:00Z,5,High,Medium,Tue/Sat,4
2018-04-25T00:00:00Z,7,Low,Medium,Tue/Sat,2
2018-04-25T00:00:00Z,7,High,Medium,Tue/Sat,1
2018-04-25T00:00:00Z,8,Low,Medium,Tue/Sat,3
2018-04-25T00:00:00Z,8,High,Medium,Tue/Sat,4
2018-04-25T00:00:00Z,9,Low,Medium,Tue/Sat,5
2018-04-25T00:00:00Z,9,High,Medium,Tue/Sat,5
2018-04-25T00:00:00Z,10,Low,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,10,High,Medium,Tue/Sat,5
2018-04-25T00:00:00Z,11,Low,Medium,Tue/Sat,5
2018-04-25T00:00:00Z,11,High,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,12,Low,Medium,Tue/Sat,4
2018-04-25T00:00:00Z,12,High,Medium,Tue/Sat,5
2018-04-25T00:00:00Z,13,Low,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,13,High,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,14,Low,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,14,High,Medium,Tue/Sat,7
2018-04-25T00:00:00Z,15,Low,Medium,Tue/Sat,7
2018-04-25T00:00:00Z,15,High,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,16,Low,Medium,Tue/Sat,10
2018-04-25T00:00:00Z,16,High,Medium,Tue/Sat,8
2018-04-25T00:00:00Z,17,Low,Medium,Tue/Sat,9
2018-04-25T00:00:00Z,17,High,Medium,Tue/Sat,7
2018-04-25T00:00:00Z,18,Low,Medium,Tue/Sat,4
2018-04-25T00:00:00Z,18,High,Medium,Tue/Sat,14
2018-04-25T00:00:00Z,19,Low,Medium,Tue/Sat,11
2018-04-25T00:00:00Z,19,High,Medium,Tue/Sat,16
2018-04-25T00:00:00Z,20,Low,Medium,Tue/Sat,12
2018-04-25T00:00:00Z,20,High,Medium,Tue/Sat,8
2018-04-25T00:00:00Z,21,Low,Medium,Tue/Sat,10
2018-04-25T00:00:00Z,21,High,Medium,Tue/Sat,11
2018-04-25T00:00:00Z,22,Low,Medium,Tue/Sat,6
2018-04-25T00:00:00Z,22,High,Medium,Tue/Sat,12
2018-04-25T00:00:00Z,23,Low,Medium,Tue/Sat,4
2018-04-25T00:00:00Z,23,High,Medium,Tue/Sat,10
2018-04-26T00:00:00Z,0,Low,Medium,Tue/Sat,4
2018-04-26T00:00:00Z,0,High,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,1,Low,Medium,Tue/Sat,2
2018-04-26T00:00:00Z,1,High,Medium,Tue/Sat,2
2018-04-26T00:00:00Z,2,Low,Medium,Tue/Sat,3
2018-04-26T00:00:00Z,2,High,Medium,Tue/Sat,3
2018-04-26T00:00:00Z,3,Low,Medium,Tue/Sat,3
2018-04-26T00:00:00Z,5,Low,Medium,Tue/Sat,1
2018-04-26T00:00:00Z,5,High,Medium,Tue/Sat,4
2018-04-26T00:00:00Z,6,Low,Medium,Tue/Sat,1
2018-04-26T00:00:00Z,6,High,Medium,Tue/Sat,2
2018-04-26T00:00:00Z,7,High,Medium,Tue/Sat,2
2018-04-26T00:00:00Z,8,Low,Medium,Tue/Sat,2
2018-04-26T00:00:00Z,8,High,Medium,Tue/Sat,9
2018-04-26T00:00:00Z,9,Low,Medium,Tue/Sat,9
2018-04-26T00:00:00Z,9,High,Medium,Tue/Sat,5
2018-04-26T00:00:00Z,10,Low,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,10,High,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,11,Low,Medium,Tue/Sat,7
2018-04-26T00:00:00Z,11,High,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,12,Low,Medium,Tue/Sat,7
2018-04-26T00:00:00Z,12,High,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,13,Low,Medium,Tue/Sat,10
2018-04-26T00:00:00Z,13,High,Medium,Tue/Sat,11
2018-04-26T00:00:00Z,14,Low,Medium,Tue/Sat,5
2018-04-26T00:00:00Z,14,High,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,15,Low,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,15,High,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,16,Low,Medium,Tue/Sat,7
2018-04-26T00:00:00Z,16,High,Medium,Tue/Sat,10
2018-04-26T00:00:00Z,17,Low,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,17,High,Medium,Tue/Sat,9
2018-04-26T00:00:00Z,18,Low,Medium,Tue/Sat,4
2018-04-26T00:00:00Z,18,High,Medium,Tue/Sat,9
2018-04-26T00:00:00Z,19,Low,Medium,Tue/Sat,12
2018-04-26T00:00:00Z,19,High,Medium,Tue/Sat,9
2018-04-26T00:00:00Z,20,Low,Medium,Tue/Sat,12
2018-04-26T00:00:00Z,20,High,Medium,Tue/Sat,10
2018-04-26T00:00:00Z,21,Low,Medium,Tue/Sat,6
2018-04-26T00:00:00Z,21,High,Medium,Tue/Sat,8
2018-04-26T00:00:00Z,22,Low,Medium,Tue/Sat,9
2018-04-26T00:00:00Z,22,High,Medium,Tue/Sat,7
2018-04-26T00:00:00Z,23,Low,Medium,Tue/Sat,2
2018-04-26T00:00:00Z,23,High,Medium,Tue/Sat,7
2018-04-27T00:00:00Z,0,Low,Medium,Tue/Sat,2
2018-04-27T00:00:00Z,0,High,Medium,Tue/Sat,1
2018-04-27T00:00:00Z,1,Low,Medium,Tue/Sat,2
2018-04-27T00:00:00Z,1,High,Medium,Tue/Sat,3
2018-04-27T00:00:00Z,2,Low,Medium,Tue/Sat,2
2018-04-27T00:00:00Z,2,High,Medium,Tue/Sat,2
2018-04-27T00:00:00Z,3,Low,Medium,Tue/Sat,3
2018-04-27T00:00:00Z,4,Low,Medium,Tue/Sat,1
2018-04-27T00:00:00Z,4,High,Medium,Tue/Sat,1
2018-04-27T00:00:00Z,5,Low,Medium,Tue/Sat,1
